ID	Unnamed: 0	Block	Row	Column	Name
755	754	1	51	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
756	755	1	51	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
757	756	1	51	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
758	757	1	51	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
759	758	1	51	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
760	759	1	51	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
761	760	1	51	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
762	761	1	51	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
763	762	1	51	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
764	763	1	51	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
765	764	1	51	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
766	765	1	52	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
767	766	1	52	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
768	767	1	52	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
769	768	1	52	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
770	769	1	52	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
771	770	1	52	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
772	771	1	52	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
773	772	1	52	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
774	773	1	52	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
775	774	1	52	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
776	775	1	52	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
777	776	1	52	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
778	777	1	52	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
779	778	1	52	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
780	779	1	52	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
781	780	1	53	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
782	781	1	53	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
783	782	1	53	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
784	783	1	53	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
785	784	1	53	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
786	785	1	53	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
787	786	1	53	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
788	787	1	53	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
789	788	1	53	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
790	789	1	53	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
791	790	1	53	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
792	791	1	53	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
793	792	1	53	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
794	793	1	53	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
795	794	1	53	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
796	795	1	54	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
797	796	1	54	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
798	797	1	54	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
799	798	1	54	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
800	799	1	54	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
801	800	1	54	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
802	801	1	54	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
803	802	1	54	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
804	803	1	54	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
805	804	1	54	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
806	805	1	54	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
807	806	1	54	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
808	807	1	54	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
809	808	1	54	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
810	809	1	54	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
811	810	1	55	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
812	811	1	55	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
813	812	1	55	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
814	813	1	55	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
815	814	1	55	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
816	815	1	55	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
817	816	1	55	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
818	817	1	55	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
819	818	1	55	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
820	819	1	55	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
821	820	1	55	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
822	821	1	55	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
823	822	1	55	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
824	823	1	55	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
825	824	1	55	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
826	825	1	56	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
827	826	1	56	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
828	827	1	56	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
829	828	1	56	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
830	829	1	56	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
831	830	1	56	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
832	831	1	56	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
833	832	1	56	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
834	833	1	56	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
835	834	1	56	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
836	835	1	56	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
837	836	1	56	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
838	837	1	56	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
839	838	1	56	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
840	839	1	56	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
841	840	1	57	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
842	841	1	57	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
843	842	1	57	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
844	843	1	57	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
845	844	1	57	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
846	845	1	57	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
847	846	1	57	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
848	847	1	57	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
849	848	1	57	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
850	849	1	57	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
851	850	1	57	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
852	851	1	57	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
853	852	1	57	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
854	853	1	57	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
855	854	1	57	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
